Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Paraguay,PRY,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,7.641196013,5.042016807,4.280821918,3.274215553,2.508090615,2.024035421,3.07486631,1.992409867,1.270553064,1.113801453,4.942450914,3.333333333,4.927007299,8.114725428,7.658244334,18.3304434,17.81279847,21.87589362,17.1388102,6.371595331,29.29017161,27.53052383,28.40865932,27.70780856,33.8097856,37.37675212,43.81533537,39.20792937,45.41410058,43.21206744,37.28247669,35.50336088,29.44731177,29.26117175,28.35877217,34.23163423,35.21764393,33.65049151,38.40184279,38.97394138,29.06080075,23.85512776,20.35392478,22.16557986,21.77621562,35.60721025,30.17696221,22.08839632
West Bank and Gaza,PSE,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339110776,0.93949643,2.276234568,1.432980742,7.658481527,2.100084294,3.044701132,1.759645284,1.45835319,1.452081089,1.669982369,3.663523456,6.407568481,2.430871321,2.695822979,2.862260263,1.440982263,1.670742109,2.35653205,2.158381648,2.492178671,3.596491569,2.508190093,1.775324647,0.937456397,1.062868177,0.652744682,2.607680206
Pacific island small states,PSS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,24.49984276,21.79411175,25.28039184,18.10622203,16.7754509,18.77386126,18.50032193,23.7594045,26.8504689,27.29290364,25.82587017,23.59522373,21.96362305,22.55724137,20.94387935,18.75425849,19.99993229,23.21416001,22.55656503,26.69270985,23.659513,23.56206095,18.71854466,27.72117983,30.09744588,30.65880562,26.72101598,26.45706563,27.54392656,22.95642693,25.10575565,25.29982422,23.93816683,26.70983549,27.26663287,27.01602766,29.23946341,28.99091153,37.68822532,48.68295436,39.58604966
Post-demographic dividend,PST,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,36.13501448,34.57733983,33.2739125,35.64423921,35.52218782,34.52633997,31.86904308,31.61072297,31.33601292,30.70223249,28.81135615,28.26600302,29.17336476,29.12207785,28.36297639,27.10448869,26.09874105,26.28453344,26.36920816,26.50054262,26.21941404,26.12527384,26.16143606,25.94914799,25.9055002,25.86672968,25.43257621,25.0427469,25.38420773,25.55800943,25.19893537,25.30505644,25.49535987,22.3452092,23.98744315,23.03368867,22.54986009,21.18775952,20.25055514,19.58063278,18.31847734,18.49753408,18.37583421,18.26269565,18.01004135,20.292054,21.43654772
French Polynesia,PYF,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6266155,23.1298104,25.52881452,25.95259347,27.96598859,29.86395248,24.55520326,23.84213962,33.07648456,34.79588343,38.28116129,37.4911475,37.28936916,37.25787782,36.15526541,,,,,,
Qatar,QAT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.40173297,52.77631211,54.44537849,50.32258065,52.5655511,52.28375597,58.39276478,56.58240366,58.15078961,61.35735107,63.88798235,64.65967862
Romania,ROU,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,32.78571429,38.71698113,39.9408284,40.59665871,34.39490446,35.96456693,44.27710843,42.83286119,39.79518072,37.59172154,42.98630137,48.76363636,41.47180193,49.60714286,48.13672922,49.95594714,47.57142857,50.08235294,49.96402878,50.45901639,32.82352941,20.62215478,36.42052566,37.06225681,31.71717172,36.64317745,38.64384463,39.25019128,39.4095941,36.42651297,40.6787998,40.35161155,39.48230668,41.93114578,17.16003766,18.26601959,20.89447305,25.44850165,25.82588821,24.93179525,26.00975438,25.59430905,28.40255737,29.24896809,31.49392268,30.63673471,29.57577528,29.06458639,29.48180051,28.44168899,27.31700988,27.40759592
Russian Federation,RUS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8542463,35.78024366,27.33160661,25.9135467,25.3536377,27.09653753,31.4612429,35.62497199,35.16185,33.72783007,34.25575802,31.88628943,28.51747761,27.2472386,26.60412303,27.26181581,30.57238238,30.25543245,31.17332197,30.01936163,31.69178239,32.7501298,34.41174688,34.97057036,34.74212133,33.88500859,33.77017709,33.03275673,31.27019435
Rwanda,RWA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19731173,15.33672087,16.06050443,18.46279497,18.87981821,20.05553868,18.58969555,23.80723079,28.41941597,28.5099141,38.64971671,42.06717939,34.20673164
South Asia,SAS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,41.54914113,36.00373368,29.64730398,24.2577402,22.75503243,18.56407869,20.14976257,18.21761741,16.68922814,18.54685692,18.51664838,19.14089084,21.37771598,24.10284618,22.58627926,23.14545827,22.34497628,23.57245281,25.7984582,29.35619818,29.06481131,30.52287414,26.00034397,21.62299743,19.42573911,20.4059489,20.52827666,19.56309765,18.47573792,17.04573071,16.63588931,15.86544632,15.09674765,15.58993424,15.70688246,15.26423646,16.81463745,16.64887005,16.0210301,15.52459996,13.01368995,12.52967787,11.85011805,11.89516135,12.12127014,12.58189879,13.62643357,13.60136502
Saudi Arabia,SAU,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,24.61538462,24.41860465,28.90625,25.77777778,31.72413793,34.14634146,38.86554622,33.58490566,19.3620178,15.54770318,12.52672082,,,,,,,,,,,,,,,,,,,,,,,,16.28351118,16.46140345,13.93442361,26.16386124,20.58051026,19.67390492,17.76821781,21.50172631,23.56835452,24.12917954,20.66024363,26.4562309,24.65769247,22.70656971,20.1495834,24.15214844,27.50568095,15.1400288
Sudan,SDN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,9.388686772,11.65560564,17.91320118,10.79073482,6.029384592,3.843175601,3.529411765,4.206481791,3.703241106,6.422818792,10.93788704,19.68583284,27.95414221,14.12378822,38.76010782,10.11851852,1.558441558,1.363636364,0.855745721,2.162162162,3.703703704,41.91176471,4.171779141,62.80991736,44.44444444,12.78846891,29.22036082,27.35091743,2.315772853,7.601828397,2.240569373,4.565108756,2.761816504,2.217043612,6.6559012,1.646308923,11.39477228,27.29442848,33.2527489,17.44303341,22.88897129,27.55385321,28.48898552,32.66339037,29.93421154,28.6997929
Senegal,SEN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,18.53427896,32.16056671,29.42523574,27.11075441,30.14454665,32.10367691,33.60197775,23.60663433,25.69077014,21.64806303,21.09042553,17.86793267,20.52279635,23.26728176,19.84982439,19.77440147,19.14871689,19.15580533,17.8720054,18.66016089,13.51571595,15.44854155,23.20314392,16.77075344,13.97390218,11.08392158,9.729116255,8.474468911,9.692260884,15.74006556,16.33660504,18.78881551,15.91913747,12.43047298,12.26256449,5.283116032,4.933799112,9.690347505,11.67099526,12.32468382,12.90544276,12.1049336,12.25339075,12.20478198,13.30370031,,,,
Singapore,SGP,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,18.35844568,19.50912524,20.73414905,17.06921413,19.55083565,22.39884393,25.23191095,29.72762646,27.38922039,20.62654465,18.95055617,18.06609547,23.74156519,21.01828967,20.56274949,20.9544501,21.30964264,19.20346348,17.49605261,18.33532192,17.17709314,17.15632643,17.62175892,32.13905737,32.31012617,32.56386061,39.51393864,44.03104918,45.65040623,44.50492427,43.34770254,44.29449715,43.04576816,42.90459297,38.84711752,39.5060432,40.6247988,36.91257059,38.53613298,35.76686284,34.442989,32.61242738,32.87194153,30.48965945,27.33372002,28.3446218,29.80851119,29.26522243,30.42465079,34.63752754,34.90535438
Solomon Islands,SLB,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,30.48780488,22.22222222,30,20.83333333,14.52991453,13.59516616,9.039548023,9.450549451,13.20754717,16.32970451,12.38317757,6.418039896,6.051873199,3.903654485,4.400241109,4.021784667,3.354632588,9.486970684,2.541630149,9.490835031,6.713267624,8.512490703,4.227918016,21.82231575,37.99815629,33.8274461,15.90957744,25.05119317,36.04609296,18.6222078,23.87671966,23.96200034,19.43215847,26.69224811,29.04370247,27.47658431,27.70644268,25.13698677,36.88563462,53.16702523,45.97692168
Sierra Leone,SLE,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,51.13402062,39.54545455,61.4,41.92708333,40,33.57664234,20.1863354,22.37762238,36.61202186,16.82999574,16.27505183,29.93297026,61.80590295,9.689475451,19.38695171,13.03158224,26.47825695,14.39170581,13.71555221,28.82199828,19.91631799,26.87098378,24.07864383,45.80769061,40.67824761,,4.582723979,2.491963536,14.86131028,34.00821874,37.33811887,34.23193089,24.56075968,44.72407672,20.73460178,14.34271666,22.77751561,19.3666684,21.95424848,26.15186544,22.76402217,26.60407923,17.44428648,12.54820805,12.76383804,
El Salvador,SLV,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,12.94354839,18.47742923,21.03145574,20.24519549,20.85929813,18.33997825,20.53245806,23.13245449,28.70900573,29.54406052,32.52568956,25.95381942,35.3549128,29.948193,26.17003734,26.00483198,23.55650018,22.1692112,21.16469985,23.26283988,18.69761444,23.72728638,20.17705644,21.04438131,21.84208235,25.36213682,26.07684287,24.2316912,25.86641663,25.19375026,25.06820474,24.83772659,23.56194029,21.88371249,20.76859294,24.19041329,23.19255532,24.88580063,24.48868934,20.32232374,18.11444892,19.37630428,17.32477357,16.43523277,13.32406566,14.44414683,14.32896871
San Marino,SMR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.27301188,24.09901401,21.15845121,22.42425875,22.59937552,23.61726553,23.75850608,23.29409558,23.64960686,22.75776324,22.63375216,20.17542627,19.17120507,16.19833638,16.7865719,17.62773969
Sub-Saharan Africa (excluding high income),SSA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,37.7856356,43.06695951,46.7905016,46.90689075,39.87296125,41.98343383,42.3540197,41.92004644,46.44965204,34.48976028,29.739796,34.52544504,25.3167281,27.59650853,28.87123565,30.21341118,28.94709072,26.22561894,27.93915286,24.88299941,26.32134356,25.39970951,23.07285413,21.16014458,20.961309,19.10077121,17.4534576,18.868611,31.12583719,29.95496416,28.79884245,26.86745772,25.77212429,29.34678912,27.72758936,26.77983633,26.14531008,24.75761604,26.99164924,25.39540633,19.78594015,19.35799492,22.83625703,28.37899353,27.75408515,
South Sudan,SSD,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148723889,5.104871823,0.269890357,4.994052258,7.737714245,5.002723806,6.121627064,4.245031241,
Sub-Saharan Africa,SSF,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,37.75072676,43.02838993,46.75285056,46.86671432,39.8457615,41.95681685,42.33080087,41.91355401,46.43857956,34.48879491,29.74765882,34.52044221,25.32618287,27.59168929,28.88294867,30.2199211,28.97848068,26.26291144,27.97376646,24.89840993,26.3281357,25.42131494,23.10860563,21.20009766,20.99469806,19.13354887,17.49099891,18.90079048,31.13683975,29.96929786,28.79298844,26.87248158,25.78149486,29.34737793,27.72966227,26.76960911,26.13340061,24.75556436,26.9883067,25.38436451,19.78310511,19.34590489,22.8169903,28.35813482,27.7258662,
Small states,SST,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.18094898,36.75576224,37.52003421,36.20883708,36.65473877,36.31206135,39.33975475,41.7519659,41.37575289,43.6231281,45.43766038,
Sao Tome and Principe,STP,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,7.312864001,2.491853158,29.12546268,9.789421441,69.58802498,59.375,45.57640751,32.19895288,29.29936306,43.26359833,25.30991736,32.43295019,60.60137457,23.47144457,26.72222222,33.5854063,15.5017301,,,,,,,3.647163746,3.07533857,2.129198618,2.208323059,1.605338733,1.605372094,1.605371901,1.605371961,1.605338733,1.605338733,2.054861648,1.605338733,1.61025302,1.342266734,1.06460851,1.293239053,0.920011093,0.243513485,0.473912605,0.347793729,1.053302523,0.049361915,0.075138193,3.86847782,7.675216392,
Suriname,SUR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.40635268,11.51685393,9.304983996,8.173201206,7.419103314,14.96382055,11.21360235,17.68034506,18.473743,18.98504758,23.5703835,21.16034529,26.56018013,25.92556679,25.93669728,29.6880182,24.47223781,24.3363932
Slovak Republic,SVK,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73223483,24.28916172,25.88945741,31.20581521,34.38500611,33.69142897,36.78214591,44.85975981,36.84912241,23.6682285,20.07822047,,,,,33.74746309,29.46313005,29.25745023,29.03694741,26.53220338,27.98240364,29.85139821,28.81489007,29.42144525,28.28794943,28.29416661,28.44759719,32.66900552,35.49978441,40.52662303
Slovenia,SVN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3947924,26.33164049,23.46083438,21.89082724,19.68067775,20.30408341,23.66069483,24.86143351,26.25796178,25.71764225,26.18347036,27.81566291,29.22938861,28.94929088,30.63854334,31.78253071,28.42951561,24.48259555,25.71145896,26.3312009,26.20121424,26.07392696,26.85277024,27.87805828,28.27380793,29.26159949,30.0169215,29.08144324,33.33790587,31.5421535,31.13859604
Sweden,SWE,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,70.4248366,70.55306428,68.18181818,69.39820743,70.57613169,63.6980001,62.24286305,58.87538757,58.71034748,59.92876471,62.66073765,63.14364162,44.35406556,43.10704656,40.32662752,41.90414354,34.5702845,37.04165622,36.9304081,35.45542982,36.35042137,33.72379069,33.09346035,35.9378365,34.03949043,33.49453245,31.64606648,33.67142143,24.43695674,24.65302639,23.11498319,21.62332885,21.62862636,24.18287618,26.61586887,24.84100547,22.74522345,22.26745964,23.70881491,21.67870419,20.24057621,19.00629078,18.99222073,17.28082069,15.8161551,15.61702294,14.05020154,14.57596416,13.53173935,12.71818732,11.04349504,11.17005678,12.55487443
Eswatini,SWZ,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,1.449275362,3.101265823,2.552083333,2.757009346,1.834862385,36.84491979,41.28514056,37.71771772,37.59493671,36.85990338,23.60205832,27.52380952,31.93626602,27.00507614,32.44026068,31.48713476,24.51612903,24.11016949,26.43891571,27.20674879,20.1803668,18.2469665,21.46927113,22.42217346,22.89805869,32.3891606,6.547332149,10.48039292,8.505749736,4.524927973,6.425080472,5.277113115,3.752642566,1.812864776,3.599254644,3.70343728,8.451088439,0.849689792,0.293146824,0.657725881,1.358701583,0.401960579,0.518025825,0.73784938,1.073516551,2.078780006,0.810269144,0.308789674,
Sint Maarten (Dutch part),SXM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.822593872,3.115944756,2.852634901,2.627812734,2.764318997,3.379835027,5.103324122,6.198245413,6.3468304,7.858187208,6.519304385,
Seychelles,SYC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,23.62002567,21.42222222,23.08624031,27.25995086,26.31071426,25.92919159,28.31487515,30.29477531,38.51258538,40.63518684,33.98453698,33.85479419,31.91063162,30.26416932,24.68940569,35.93655728,33.96074576,47.55331524,48.32281634,48.01737312,33.82150865,30.36927691,38.25687008,44.22852465,45.19360874,41.00609232,38.75797205,40.02573294,38.23894787,38.3617259,39.19629942,24.94892223,30.17142781,32.00238325,29.73919705,29.10906292,19.929744,18.17618166,23.37266096,24.73329057,18.07112236,17.96430372,11.58961528,10.18309137,14.68031971,10.42630746,
Syrian Arab Republic,SYR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,17.8968254,14.30930105,35.16624041,24.99006754,33.03673938,40.79666753,31.4337757,33.58572201,36.8545611,37.81611912,37.91489362,35.41666667,28.43539214,29.74580855,28.30079704,23.96976122,19.59508315,21.16336634,14.52205882,15.90909091,15.92261905,18.07313643,16.96113074,16.55405405,16.2835249,18.55976244,16.54197839,11.2287141,8.515625,8.191770479,6.36236537,13.67809152,9.491611206,7.516402273,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00018341,4.682351724,4.142152519,4.896544787,4.113730135,,,,
Chad,TCD,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,16.78321678,15.11904762,1.6,,,,35.53178847,38.37584939,9.80050665,16.84454289,15.46040516,11.32363254,7.349983424,18.40375587,24.2846139,13.02117264,16.50550933,4.532512505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,46.50799806,47.41482932,40.43761945,39.6664452,33.45662349,30.34346829,39.49529433,35.11711022,40.84808985,26.9639962,21.29825324,17.03043308,17.49900792,17.10378889,14.3716571,6.696204771,6.009892564,6.104791165,7.097952075,7.504661422,8.571149629,15.15097707,16.34889791,20.17180807,22.11388975,22.77738989,22.98314194,16.79134351,18.477611,16.92106488,17.93244183,16.90827761,16.35247039,16.5135369,15.24174423,16.24557965,16.63582764,17.21391611,22.47048913,33.72785353,34.98365973
Europe & Central Asia (IDA & IBRD countries),TEC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9341041,34.00115727,31.0272646,30.40201769,28.27699026,30.57939837,30.51767404,33.77980392,34.52379606,32.99460213,31.10570011,30.53401461,30.41797704,29.53462536,29.65218592,29.45529263,30.42934524,30.70423452,30.60452498,31.48748489,32.70700396,33.05819034,34.40579106,34.15391464,34.08266254,32.5113902,35.16124818,34.48690003,33.00303435
Togo,TGO,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,25.99190283,36.52065081,38.30369357,40.02987304,39.45630472,39.74341477,46.21621622,38.85841264,35.62162601,33.48730318,34.51845644,35.65366467,31.19630272,28.18754955,30.96243732,22.01376278,26.93978695,29.87869198,29.79757085,36.06164605,29.34058653,33.93767705,9.893700863,11.37185708,17.28150274,23.73566687,23.01941359,23.10355439,27.89436971,29.78921932,38.1695284,55.0172344,50.95282124,53.54263312,43.04498514,34.29751703,45.13952904,51.2622556,51.06424718,53.12191218,50.57783634,46.02017857,43.52915431,39.4747322,37.51170064,37.23192552,37.87759549,,
Thailand,THA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,27.2063854,31.55614394,31.38663656,22.22942707,24.00978623,21.88950624,20.21942637,21.93445804,23.48454436,24.72719592,24.37461319,20.56998542,24.21796365,21.90085466,20.13766242,21.09218047,20.80588269,16.65573332,18.05470907,16.12132738,16.75338249,15.67027156,15.47271775,20.42826656,20.74651892,23.57897249,23.63653216,21.33246735,22.32323776,22.97826286,23.39749571,22.02279769,21.31373846,22.21196398,18.91890293,17.34212319,14.13387984,12.82569907,11.29142517,11.09441565,9.950841691,9.014946223,9.727249823,9.97293998,8.907812682,10.85788246,17.21045417,16.37045172
Tajikistan,TJK,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85167793,75.2337469,65.48751004,54.43060772,56.01230577,53.88856688,35.38503934,49.92271915,44.15213278,59.97144816,66.63381658,75.15606686,80.09474812,65.26461078,69.49747965,74.91751695,76.22450275,80.44472267,77.33067916,78.59906723,74.89931943
Turkmenistan,TKM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,27.14161096,27.50201349,28.63010037,29.83162714,33.81351504,33.38252427,35.11354729,31.82412595,32.58965845,31.14112307,26.5049892,25.63586837,27.10126454,27.62240255,25.02436438,25.02873811,25.17812287,22.04158233,19.65346364,19.56101789,19.14543846,18.13369119,18.12262258,20.59538852,21.84335471,22.17842489,22.01536282,21.68376895,21.49033094,22.45017364,20.76321592,21.52885468,22.48128989,22.27227501,21.71678063,20.35650948,19.46198529,18.5462444,17.25183041,17.46651028,17.08780947,20.89188637,20.17833136,17.87635568
Timor-Leste,TLS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992618382,0.770284709,1.934318026,2.101312687,2.565777829,2.95154525,2.5452073,1.423392573,1.49653781,2.696659487,2.657633425,3.032244187,2.666639672,4.440118637,2.543109946,2.933134739,
Middle East & North Africa (IDA & IBRD countries),TMN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,24.18063368,27.93728877,27.286758,26.83076404,28.40002021,30.47998945,33.16595154,31.75203406,31.39148668,30.06255965,36.2629854,34.65494513,33.18763518,27.19885029,28.08730279,,,,,,,,,,,,,,34.6664468,37.27635185,28.05617359,29.07860792,23.59641431,23.76872921,27.12442732,28.2219619,25.31006372,22.56541399,19.45752301,23.65567901,22.49660754,23.90933075,19.00672886,21.46799809,,
Tonga,TON,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,16.20421754,15.59322034,6.849315068,5.024916944,17.99242424,3.880440482,14.87603306,6.310334026,5.17562333,11.74787053,12.42652485,22.76561717,18.59494221,33.58324424,35.89490149,28.78725257,19.0967328,21.73116248,25.85080258,30.02338842,25.99822863,30.49361337,25.8366126,25.99243782,,,,,,,16.06409718,38.9310183,14.80494547,11.06279712,12.25098726,10.74628591,14.96530846,14.49769307,15.45278624,23.19934938,16.13193245,16.65104058,17.36686382,19.31215622,24.10451656,16.41195725,19.63940022,19.99786575,19.10755901,20.76325596,36.34866423,23.95737805
South Asia (IDA & IBRD),TSA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,41.54914113,36.00373368,29.64730398,24.2577402,22.75503243,18.56407869,20.14976257,18.21761741,16.68922814,18.54685692,18.51664838,19.14089084,21.37771598,24.10284618,22.58627926,23.14545827,22.34497628,23.57245281,25.7984582,29.35619818,29.06481131,30.52287414,26.00034397,21.62299743,19.42573911,20.4059489,20.52827666,19.56309765,18.47573792,17.04573071,16.63588931,15.86544632,15.09674765,15.58993424,15.70688246,15.26423646,16.81463745,16.64887005,16.0210301,15.52459996,13.01368995,12.52967787,11.85011805,11.89516135,12.12127014,12.58189879,13.62643357,13.60136502
Sub-Saharan Africa (IDA & IBRD countries),TSS,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,37.75072676,43.02838993,46.75285056,46.86671432,39.8457615,41.95681685,42.33080087,41.91355401,46.43857956,34.48879491,29.74765882,34.52044221,25.32618287,27.59168929,28.88294867,30.2199211,28.97848068,26.26291144,27.97376646,24.89840993,26.3281357,25.42131494,23.10860563,21.20009766,20.99469806,19.13354887,17.49099891,18.90079048,31.13683975,29.96929786,28.79298844,26.87248158,25.78149486,29.34737793,27.72966227,26.76960911,26.13340061,24.75556436,26.9883067,25.38436451,19.78310511,19.34590489,22.8169903,28.35813482,27.7258662,
Trinidad and Tobago,TTO,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,28.6776301,27.55234389,31.7093872,26.63591321,30.60446009,29.66746359,31.87250996,33.8604562,56.55085052,53.67203219,53.39870367,66.29709365,48.45477743,44.57457457,48.21004486,50.67621902,43.25077032,46.67372881,57.57773784,55.60106383,58.59895277,43.91451655,36.84304879,35.16474396,33.77395902,38.21796761,36.58020116,33.81763527,36.687007,35.18385864,24.37422132,25.24017467,25.21156171,23.73951868,28.37552743,25.69060773,23.922627,40.82462967,43.10458305,40.31117876,34.5786488,35.78598171,36.72618509,26.51914552,20.52241174,24.82211261,26.25020425,
Tunisia,TUN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,21.16504854,22.94392523,23.32129964,22.52631579,20.94763092,22.13507625,24.9725777,24.64,29.17956656,26.51289009,24.92795389,24.3496358,17.08443272,22.04599524,22.99349241,27.6261373,26.00359497,26.68367347,26.55752615,24.92294144,25.40650407,25.56552962,25.35063114,22.5826972,23.12056738,23.39449541,24.5971162,26.82507873,27.15137068,30.24109983,30.93240137,31.09226663,33.55172414,27.22908794,29.04391402,31.61374785,30.87302549,27.82985247,25.54374531,28.39030758,31.10301927,31.48494124,31.02609691,28.08172915,27.73636584,30.82774049,
Turkiye,TUR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,22.90617849,32.15605749,48.72255489,52.83842795,33.80829016,22.57246377,44.63087248,35.11363636,36.14577871,27.93948878,30.93065693,23.63315697,18.67247737,18.83714812,15.07293355,15.37116516,11.67216443,13.45093716,12.26516951,11.79882107,11.38673879,11.82728843,13.66324308,11.44990341,13.51058762,17.98338088,15.41551463,19.02286209,19.99570754,12.18342073,14.30949148,18.4568395,19.47830137,22.10248961,22.77638328,23.56035751,26.18306178,27.06503067,29.06570417,37.03785623,36.70749743,35.63039505,43.09580485,41.55568496,41.56549357,35.2237997,42.472806,39.98722714,40.82232012
